Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-01-30 09:30:00-05:00,6.630000114440918,6.940000057220459,6.60129976272583,6.889999866485596,4220558,0.0,0.0,0.0
2026-01-30 09:45:00-05:00,6.900000095367432,6.940000057220459,6.644999980926514,6.659999847412109,1333316,0.0,0.0,0.0
2026-01-30 10:00:00-05:00,6.664999961853027,6.885000228881836,6.657599925994873,6.849999904632568,774272,0.0,0.0,0.0
2026-01-30 10:15:00-05:00,6.849999904632568,6.889999866485596,6.817500114440918,6.826499938964844,217927,0.0,0.0,0.0
2026-02-02 13:45:00-05:00,7.005000114440918,7.025000095367432,6.864999771118164,6.864999771118164,13413939,0.0,0.0,0.0
2026-02-02 14:00:00-05:00,6.864999771118164,6.929999828338623,6.84499979019165,6.918600082397461,553511,0.0,0.0,0.0
2026-02-02 14:15:00-05:00,6.914999961853027,6.920000076293945,6.849999904632568,6.900000095367432,217071,0.0,0.0,0.0
2026-02-02 14:30:00-05:00,6.900000095367432,6.900000095367432,6.730000019073486,6.815000057220459,578754,0.0,0.0,0.0
2026-02-02 14:45:00-05:00,6.815000057220459,6.904900074005127,6.70989990234375,6.71999979019165,412044,0.0,0.0,0.0
2026-02-02 15:00:00-05:00,6.715000152587891,6.8078999519348145,6.650100231170654,6.699900150299072,490739,0.0,0.0,0.0
2026-02-02 15:15:00-05:00,6.69980001449585,6.724999904632568,6.611000061035156,6.614999771118164,405393,0.0,0.0,0.0
2026-02-02 15:30:00-05:00,6.619999885559082,6.730000019073486,6.608799934387207,6.650000095367432,486219,0.0,0.0,0.0
2026-02-02 15:45:00-05:00,6.644999980926514,6.659900188446045,6.5,6.53000020980835,732263,0.0,0.0,0.0
2026-02-03 09:30:00-05:00,6.574999809265137,6.590000152587891,6.21999979019165,6.28000020980835,4645014,0.0,0.0,0.0
2026-02-03 09:45:00-05:00,6.284999847412109,6.451000213623047,6.091100215911865,6.099999904632568,2350787,0.0,0.0,0.0
2026-02-03 10:00:00-05:00,6.105000019073486,6.230000019073486,6.019999980926514,6.130000114440918,2164842,0.0,0.0,0.0
2026-02-03 10:15:00-05:00,6.130000114440918,6.340000152587891,6.09499979019165,6.257400035858154,1581283,0.0,0.0,0.0
2026-02-03 10:30:00-05:00,6.255000114440918,6.349999904632568,6.144999980926514,6.15500020980835,1325696,0.0,0.0,0.0
2026-02-03 10:45:00-05:00,6.15500020980835,6.440000057220459,6.135000228881836,6.389999866485596,1410412,0.0,0.0,0.0
2026-02-03 11:00:00-05:00,6.389999866485596,6.389999866485596,6.193600177764893,6.244999885559082,948714,0.0,0.0,0.0
2026-02-03 11:15:00-05:00,6.244999885559082,6.244999885559082,6.114999771118164,6.116399765014648,698852,0.0,0.0,0.0
2026-02-03 11:30:00-05:00,6.114999771118164,6.195000171661377,6.099999904632568,6.119999885559082,832270,0.0,0.0,0.0
2026-02-03 11:45:00-05:00,6.119999885559082,6.210000038146973,6.099999904632568,6.150000095367432,583798,0.0,0.0,0.0
2026-02-03 12:00:00-05:00,6.150700092315674,6.155399799346924,5.949999809265137,5.97756814956665,1142353,0.0,0.0,0.0
2026-02-03 12:15:00-05:00,5.9710001945495605,6.010000228881836,5.869999885559082,5.869999885559082,1140605,0.0,0.0,0.0
2026-02-03 12:30:00-05:00,5.875,5.900000095367432,5.764999866485596,5.764999866485596,1579136,0.0,0.0,0.0
2026-02-03 12:45:00-05:00,5.762700080871582,5.820000171661377,5.670000076293945,5.670000076293945,1070478,0.0,0.0,0.0
2026-02-03 13:00:00-05:00,5.675000190734863,5.724999904632568,5.599999904632568,5.599999904632568,1300232,0.0,0.0,0.0
2026-02-03 13:15:00-05:00,5.601399898529053,5.615200042724609,5.5,5.514999866485596,1097269,0.0,0.0,0.0
2026-02-03 13:30:00-05:00,5.510000228881836,5.554999828338623,5.460000038146973,5.465000152587891,945550,0.0,0.0,0.0
2026-02-03 13:45:00-05:00,5.465000152587891,5.46999979019165,5.329999923706055,5.329999923706055,966512,0.0,0.0,0.0
2026-02-03 14:00:00-05:00,5.329999923706055,5.579999923706055,5.320000171661377,5.559999942779541,1569265,0.0,0.0,0.0
2026-02-03 14:15:00-05:00,5.554999828338623,5.670000076293945,5.489999771118164,5.539999961853027,2415006,0.0,0.0,0.0
2026-02-03 14:30:00-05:00,5.539999961853027,5.610000133514404,5.440000057220459,5.550000190734863,1530598,0.0,0.0,0.0
2026-02-03 14:45:00-05:00,5.554999828338623,5.629799842834473,5.478600025177002,5.550000190734863,2167122,0.0,0.0,0.0
2026-02-03 15:00:00-05:00,5.545000076293945,5.608099937438965,5.509900093078613,5.559999942779541,970827,0.0,0.0,0.0
2026-02-03 15:15:00-05:00,5.559999942779541,5.71999979019165,5.529900074005127,5.710000038146973,1526495,0.0,0.0,0.0
2026-02-03 15:30:00-05:00,5.71999979019165,5.889999866485596,5.71999979019165,5.869999885559082,1412373,0.0,0.0,0.0
2026-02-03 15:45:00-05:00,5.864999771118164,5.940000057220459,5.784999847412109,5.925000190734863,1627051,0.0,0.0,0.0
2026-02-04 09:30:00-05:00,5.644999980926514,5.695000171661377,5.420599937438965,5.570000171661377,4765990,0.0,0.0,0.0
2026-02-04 09:45:00-05:00,5.570000171661377,5.639999866485596,5.230000019073486,5.269999980926514,2262425,0.0,0.0,0.0
2026-02-04 10:00:00-05:00,5.269999980926514,5.528299808502197,5.15500020980835,5.480000019073486,2216560,0.0,0.0,0.0
2026-02-04 10:15:00-05:00,5.46999979019165,5.619999885559082,5.420000076293945,5.480000019073486,1349748,0.0,0.0,0.0
2026-02-04 10:30:00-05:00,5.489999771118164,5.529300212860107,5.204999923706055,5.417399883270264,1608431,0.0,0.0,0.0
2026-02-04 10:45:00-05:00,5.414999961853027,5.440000057220459,5.2804999351501465,5.34499979019165,770284,0.0,0.0,0.0
2026-02-04 11:00:00-05:00,5.34499979019165,5.360000133514404,5.199999809265137,5.244999885559082,813190,0.0,0.0,0.0
2026-02-04 11:15:00-05:00,5.25,5.269899845123291,5.079999923706055,5.184999942779541,1259748,0.0,0.0,0.0
2026-02-04 11:30:00-05:00,5.184999942779541,5.199999809265137,4.94350004196167,4.945000171661377,1763801,0.0,0.0,0.0
2026-02-04 11:45:00-05:00,4.944499969482422,5.179999828338623,4.920000076293945,5.150000095367432,1484586,0.0,0.0,0.0
2026-02-04 12:00:00-05:00,5.139999866485596,5.179999828338623,5.045000076293945,5.159999847412109,875108,0.0,0.0,0.0
2026-02-04 12:15:00-05:00,5.159999847412109,5.179999828338623,4.900000095367432,4.940000057220459,1040275,0.0,0.0,0.0
2026-02-04 12:30:00-05:00,4.940000057220459,5.010000228881836,4.849999904632568,4.940000057220459,1004659,0.0,0.0,0.0
2026-02-04 12:45:00-05:00,4.929999828338623,4.974999904632568,4.8403000831604,4.914999961853027,692245,0.0,0.0,0.0
2026-02-04 13:00:00-05:00,4.920000076293945,4.980000019073486,4.860000133514404,4.929999828338623,842227,0.0,0.0,0.0
2026-02-04 13:15:00-05:00,4.929999828338623,5.118199825286865,4.920000076293945,5.09499979019165,1256746,0.0,0.0,0.0
2026-02-04 13:30:00-05:00,5.09499979019165,5.210000038146973,5.013999938964844,5.18310022354126,1654013,0.0,0.0,0.0
2026-02-04 13:45:00-05:00,5.180099964141846,5.215000152587891,5.070000171661377,5.179999828338623,1170929,0.0,0.0,0.0
2026-02-04 14:00:00-05:00,5.190000057220459,5.258500099182129,5.15500020980835,5.228600025177002,1141457,0.0,0.0,0.0
2026-02-04 14:15:00-05:00,5.227461814880371,5.308599948883057,5.178599834442139,5.240200042724609,746589,0.0,0.0,0.0
2026-02-04 14:30:00-05:00,5.244999885559082,5.389999866485596,5.21999979019165,5.360199928283691,998938,0.0,0.0,0.0
2026-02-04 14:45:00-05:00,5.369999885559082,5.529699802398682,5.360000133514404,5.5100998878479,1464330,0.0,0.0,0.0
2026-02-04 15:00:00-05:00,5.519999980926514,5.567699909210205,5.380000114440918,5.394999980926514,1115381,0.0,0.0,0.0
2026-02-04 15:15:00-05:00,5.400000095367432,5.440000057220459,5.355000019073486,5.400000095367432,1012512,0.0,0.0,0.0
2026-02-04 15:30:00-05:00,5.400000095367432,5.539999961853027,5.400000095367432,5.530099868774414,1013512,0.0,0.0,0.0
2026-02-04 15:45:00-05:00,5.539999961853027,5.577600002288818,5.5,5.53000020980835,938148,0.0,0.0,0.0
2026-02-05 09:30:00-05:00,4.78000020980835,4.929999828338623,4.690000057220459,4.855000019073486,9171009,0.0,0.0,0.0
2026-02-05 09:45:00-05:00,4.849999904632568,4.860000133514404,4.485000133514404,4.508299827575684,3959273,0.0,0.0,0.0
2026-02-05 10:00:00-05:00,4.510000228881836,4.534999847412109,4.199999809265137,4.199999809265137,3397854,0.0,0.0,0.0
2026-02-05 10:15:00-05:00,4.199999809265137,4.340000152587891,4.150000095367432,4.150000095367432,3178205,0.0,0.0,0.0
2026-02-05 10:30:00-05:00,4.159999847412109,4.302599906921387,4.039999961853027,4.224999904632568,2979463,0.0,0.0,0.0
2026-02-05 10:45:00-05:00,4.224999904632568,4.3165998458862305,4.130000114440918,4.169899940490723,1731997,0.0,0.0,0.0
2026-02-05 11:00:00-05:00,4.170000076293945,4.199999809265137,4.019999980926514,4.048600196838379,1749596,0.0,0.0,0.0
2026-02-05 11:15:00-05:00,4.050000190734863,4.289999961853027,4.050000190734863,4.250100135803223,2344220,0.0,0.0,0.0
2026-02-05 11:30:00-05:00,4.260000228881836,4.320000171661377,4.110000133514404,4.119999885559082,1592927,0.0,0.0,0.0
2026-02-05 11:45:00-05:00,4.119999885559082,4.28000020980835,4.0,4.248499870300293,2252022,0.0,0.0,0.0
2026-02-05 12:00:00-05:00,4.239999771118164,4.28000020980835,4.098999977111816,4.139999866485596,1286320,0.0,0.0,0.0
2026-02-05 12:15:00-05:00,4.139999866485596,4.239999771118164,4.045000076293945,4.175000190734863,1747694,0.0,0.0,0.0
2026-02-05 12:30:00-05:00,4.175000190734863,4.195000171661377,4.059999942779541,4.150000095367432,1103955,0.0,0.0,0.0
2026-02-05 12:45:00-05:00,4.150000095367432,4.170000076293945,3.9600000381469727,3.9649999141693115,1415104,0.0,0.0,0.0
2026-02-05 13:00:00-05:00,3.9700000286102295,4.016499996185303,3.950000047683716,3.989799976348877,1060555,0.0,0.0,0.0
2026-02-05 13:15:00-05:00,3.98009991645813,4.015200138092041,3.8945999145507812,3.924999952316284,1446302,0.0,0.0,0.0
2026-02-05 13:30:00-05:00,3.930000066757202,3.950000047683716,3.859999895095825,3.890000104904175,1356367,0.0,0.0,0.0
2026-02-05 13:45:00-05:00,3.8879001140594482,3.950000047683716,3.819999933242798,3.920300006866455,1673216,0.0,0.0,0.0
2026-02-05 14:00:00-05:00,3.924999952316284,3.9974000453948975,3.891400098800659,3.969899892807007,1543648,0.0,0.0,0.0
2026-02-05 14:15:00-05:00,3.9600000381469727,4.027200222015381,3.875,3.9000000953674316,1988160,0.0,0.0,0.0
2026-02-05 14:30:00-05:00,3.9100000858306885,3.959700107574463,3.869999885559082,3.9200000762939453,972455,0.0,0.0,0.0
2026-02-05 14:45:00-05:00,3.9200000762939453,3.944999933242798,3.8550000190734863,3.875,1235094,0.0,0.0,0.0
2026-02-05 15:00:00-05:00,3.8754000663757324,3.9000000953674316,3.7899999618530273,3.7950000762939453,1084952,0.0,0.0,0.0
2026-02-05 15:15:00-05:00,3.79010009765625,3.7985999584198,3.5999999046325684,3.606800079345703,2664738,0.0,0.0,0.0
2026-02-05 15:30:00-05:00,3.6050000190734863,3.700000047683716,3.5999999046325684,3.609999895095825,1815034,0.0,0.0,0.0
2026-02-05 15:45:00-05:00,3.6050000190734863,3.6500000953674316,3.400099992752075,3.640000104904175,4328193,0.0,0.0,0.0
2026-02-06 09:30:00-05:00,4.170000076293945,4.729899883270264,4.15500020980835,4.690299987792969,22137396,0.0,0.0,0.0
2026-02-06 09:45:00-05:00,4.699900150299072,4.75,4.590000152587891,4.664000034332275,4990451,0.0,0.0,0.0
2026-02-06 10:00:00-05:00,4.660099983215332,4.829999923706055,4.635000228881836,4.695000171661377,4254874,0.0,0.0,0.0
2026-02-06 10:15:00-05:00,4.699999809265137,4.879899978637695,4.699999809265137,4.849899768829346,3004236,0.0,0.0,0.0
2026-02-06 10:30:00-05:00,4.918600082397461,4.96999979019165,4.910099983215332,4.965000152587891,3539861,0.0,0.0,0.0
2026-02-06 10:45:00-05:00,4.96999979019165,5.013199806213379,4.922500133514404,4.959799766540527,3491709,0.0,0.0,0.0
2026-02-06 11:00:00-05:00,5.028600215911865,5.130000114440918,5.019999980926514,5.081399917602539,3090039,0.0,0.0,0.0
2026-02-06 11:15:00-05:00,5.085000038146973,5.159800052642822,5.039999961853027,5.074999809265137,2612160,0.0,0.0,0.0
2026-02-06 11:30:00-05:00,5.074999809265137,5.130000114440918,5.03000020980835,5.129300117492676,2372207,0.0,0.0,0.0
2026-02-06 11:45:00-05:00,5.119999885559082,5.21999979019165,5.085000038146973,5.195000171661377,3118522,0.0,0.0,0.0
2026-02-06 12:00:00-05:00,5.195000171661377,5.260000228881836,5.139999866485596,5.236499786376953,2553112,0.0,0.0,0.0
2026-02-06 12:15:00-05:00,5.235000133514404,5.369999885559082,5.200099945068359,5.359600067138672,2550269,0.0,0.0,0.0
2026-02-06 12:30:00-05:00,5.355000019073486,5.420000076293945,5.289999961853027,5.400000095367432,3102951,0.0,0.0,0.0
2026-02-06 12:45:00-05:00,5.400000095367432,5.449999809265137,5.360000133514404,5.409999847412109,1772575,0.0,0.0,0.0
2026-02-06 13:00:00-05:00,5.375,5.409999847412109,5.260000228881836,5.3460001945495605,4375325,0.0,0.0,0.0
2026-02-06 13:15:00-05:00,5.349999904632568,5.357999801635742,5.25,5.260799884796143,1892919,0.0,0.0,0.0
2026-02-06 13:30:00-05:00,5.260700225830078,5.389999866485596,5.260700225830078,5.344900131225586,2239948,0.0,0.0,0.0
2026-02-06 13:45:00-05:00,5.340000152587891,5.364999771118164,5.292699813842773,5.292699813842773,1590061,0.0,0.0,0.0
2026-02-06 14:00:00-05:00,5.295000076293945,5.383399963378906,5.260000228881836,5.340000152587891,1944960,0.0,0.0,0.0
2026-02-06 14:15:00-05:00,5.340000152587891,5.417699813842773,5.300000190734863,5.398499965667725,2227858,0.0,0.0,0.0
2026-02-06 14:30:00-05:00,5.394999980926514,5.449999809265137,5.380000114440918,5.445000171661377,2252333,0.0,0.0,0.0
2026-02-06 14:45:00-05:00,5.445000171661377,5.457200050354004,5.369999885559082,5.389999866485596,2681189,0.0,0.0,0.0
2026-02-06 15:00:00-05:00,5.385000228881836,5.429999828338623,5.349999904632568,5.410999774932861,2794879,0.0,0.0,0.0
2026-02-06 15:15:00-05:00,5.410999774932861,5.429999828338623,5.369999885559082,5.429900169372559,1756215,0.0,0.0,0.0
2026-02-06 15:30:00-05:00,5.425000190734863,5.525000095367432,5.389999866485596,5.460000038146973,2470210,0.0,0.0,0.0
2026-02-06 15:45:00-05:00,5.465000152587891,5.570000171661377,5.440000057220459,5.525000095367432,3097525,0.0,0.0,0.0
2026-02-09 09:30:00-05:00,4.909999847412109,5.097099781036377,4.730000019073486,5.010000228881836,13323309,0.0,0.0,0.0
2026-02-09 09:45:00-05:00,5.010000228881836,5.190000057220459,4.965000152587891,5.119999885559082,3565013,0.0,0.0,0.0
2026-02-09 10:00:00-05:00,5.119999885559082,5.340000152587891,5.119999885559082,5.296999931335449,3073346,0.0,0.0,0.0
2026-02-09 10:15:00-05:00,5.295000076293945,5.359899997711182,4.929999828338623,4.949999809265137,3842428,0.0,0.0,0.0
2026-02-09 10:30:00-05:00,4.945000171661377,5.245100021362305,4.889999866485596,5.210000038146973,2712285,0.0,0.0,0.0
2026-02-09 10:45:00-05:00,5.216599941253662,5.309999942779541,5.200099945068359,5.300000190734863,1294366,0.0,0.0,0.0
2026-02-09 11:00:00-05:00,5.291999816894531,5.355299949645996,5.28000020980835,5.335000038146973,1312514,0.0,0.0,0.0
2026-02-09 11:15:00-05:00,5.340000152587891,5.5,5.329999923706055,5.479899883270264,1394474,0.0,0.0,0.0
2026-02-09 11:30:00-05:00,5.480000019073486,5.579999923706055,5.460000038146973,5.554999828338623,1530064,0.0,0.0,0.0
2026-02-09 11:45:00-05:00,5.554999828338623,5.670000076293945,5.550099849700928,5.650000095367432,2015178,0.0,0.0,0.0
2026-02-09 12:00:00-05:00,5.650700092315674,5.710000038146973,5.619999885559082,5.6350998878479,1804906,0.0,0.0,0.0
2026-02-09 12:15:00-05:00,5.639999866485596,5.710000038146973,5.619999885559082,5.65500020980835,1177444,0.0,0.0,0.0
2026-02-09 12:30:00-05:00,5.659900188446045,5.889999866485596,5.65500020980835,5.875,1822941,0.0,0.0,0.0
2026-02-09 12:45:00-05:00,5.875,5.894999980926514,5.809999942779541,5.829899787902832,1000902,0.0,0.0,0.0
2026-02-09 13:00:00-05:00,5.824999809265137,5.909999847412109,5.775000095367432,5.780099868774414,1696168,0.0,0.0,0.0
2026-02-09 13:15:00-05:00,5.789999961853027,5.795000076293945,5.590000152587891,5.740099906921387,1607645,0.0,0.0,0.0
2026-02-09 13:30:00-05:00,5.75,5.823500156402588,5.71999979019165,5.800000190734863,966072,0.0,0.0,0.0
2026-02-09 13:45:00-05:00,5.789999961853027,5.800000190734863,5.590000152587891,5.65500020980835,1494877,0.0,0.0,0.0
2026-02-09 14:00:00-05:00,5.65500020980835,5.65500020980835,5.570000171661377,5.60004997253418,1347807,0.0,0.0,0.0
2026-02-09 14:15:00-05:00,5.599999904632568,5.687600135803223,5.59499979019165,5.684999942779541,1250594,0.0,0.0,0.0
2026-02-09 14:30:00-05:00,5.679999828338623,5.71999979019165,5.619999885559082,5.630000114440918,884000,0.0,0.0,0.0
2026-02-09 14:45:00-05:00,5.630000114440918,5.669899940490723,5.610000133514404,5.635000228881836,1047916,0.0,0.0,0.0
2026-02-09 15:00:00-05:00,5.630000114440918,5.729899883270264,5.610000133514404,5.679900169372559,1740344,0.0,0.0,0.0
2026-02-09 15:15:00-05:00,5.675000190734863,5.6768999099731445,5.579999923706055,5.614999771118164,972264,0.0,0.0,0.0
2026-02-09 15:30:00-05:00,5.610000133514404,5.739999771118164,5.599999904632568,5.735000133514404,1104814,0.0,0.0,0.0
2026-02-09 15:45:00-05:00,5.739999771118164,5.843500137329102,5.730000019073486,5.820000171661377,2092416,0.0,0.0,0.0
2026-02-10 09:30:00-05:00,5.429999828338623,5.744999885559082,5.409999847412109,5.614999771118164,9059443,0.0,0.0,0.0
2026-02-10 09:45:00-05:00,5.610000133514404,5.619999885559082,5.389999866485596,5.574999809265137,2980053,0.0,0.0,0.0
2026-02-10 10:00:00-05:00,5.565000057220459,5.679999828338623,5.519999980926514,5.579999923706055,1776678,0.0,0.0,0.0
2026-02-10 10:15:00-05:00,5.579999923706055,5.715000152587891,5.539999961853027,5.650000095367432,1083026,0.0,0.0,0.0
2026-02-10 10:30:00-05:00,5.644999980926514,5.869999885559082,5.639999866485596,5.79010009765625,2327462,0.0,0.0,0.0
2026-02-10 10:45:00-05:00,5.789999961853027,5.849999904632568,5.715000152587891,5.809299945831299,1087719,0.0,0.0,0.0
2026-02-10 11:00:00-05:00,5.815000057220459,5.838200092315674,5.664999961853027,5.820000171661377,939020,0.0,0.0,0.0
2026-02-10 11:15:00-05:00,5.820000171661377,5.829999923706055,5.710100173950195,5.739999771118164,640073,0.0,0.0,0.0
2026-02-10 11:30:00-05:00,5.739999771118164,5.807499885559082,5.680300235748291,5.739999771118164,658711,0.0,0.0,0.0
2026-02-10 11:45:00-05:00,5.744999885559082,5.804999828338623,5.690000057220459,5.719900131225586,519460,0.0,0.0,0.0
2026-02-10 12:00:00-05:00,5.715000152587891,5.739999771118164,5.659999847412109,5.715000152587891,848672,0.0,0.0,0.0
2026-02-10 12:15:00-05:00,5.730000019073486,5.78000020980835,5.659999847412109,5.674499988555908,621444,0.0,0.0,0.0
2026-02-10 12:30:00-05:00,5.675000190734863,5.75,5.662600040435791,5.695000171661377,837998,0.0,0.0,0.0
2026-02-10 12:45:00-05:00,5.69980001449585,5.789999961853027,5.69980001449585,5.7399001121521,722841,0.0,0.0,0.0
2026-02-10 13:00:00-05:00,5.739999771118164,5.739999771118164,5.600200176239014,5.621600151062012,563866,0.0,0.0,0.0
2026-02-10 13:15:00-05:00,5.620100021362305,5.630000114440918,5.460000038146973,5.460299968719482,1236803,0.0,0.0,0.0
2026-02-10 13:30:00-05:00,5.460000038146973,5.550000190734863,5.450799942016602,5.505000114440918,764899,0.0,0.0,0.0
2026-02-10 13:45:00-05:00,5.510000228881836,5.514999866485596,5.409999847412109,5.486700057983398,1015487,0.0,0.0,0.0
2026-02-10 14:00:00-05:00,5.480000019073486,5.5,5.431600093841553,5.480000019073486,980668,0.0,0.0,0.0
2026-02-10 14:15:00-05:00,5.480000019073486,5.514999866485596,5.445000171661377,5.5,681240,0.0,0.0,0.0
2026-02-10 14:30:00-05:00,5.5,5.585000038146973,5.483500003814697,5.574999809265137,1485520,0.0,0.0,0.0
2026-02-10 14:45:00-05:00,5.570099830627441,5.579999923706055,5.440000057220459,5.443399906158447,898328,0.0,0.0,0.0
2026-02-10 15:00:00-05:00,5.445000171661377,5.469900131225586,5.360000133514404,5.379899978637695,993783,0.0,0.0,0.0
2026-02-10 15:15:00-05:00,5.369999885559082,5.429999828338623,5.369999885559082,5.385000228881836,534125,0.0,0.0,0.0
2026-02-10 15:30:00-05:00,5.380000114440918,5.420000076293945,5.333099842071533,5.400000095367432,800326,0.0,0.0,0.0
2026-02-10 15:45:00-05:00,5.40500020980835,5.439000129699707,5.349999904632568,5.350299835205078,1343860,0.0,0.0,0.0
2026-02-11 09:30:00-05:00,5.400000095367432,5.409999847412109,4.994999885559082,5.149899959564209,10228778,0.0,0.0,0.0
2026-02-11 09:45:00-05:00,5.144999980926514,5.199900150299072,4.940000057220459,4.969799995422363,3106464,0.0,0.0,0.0
2026-02-11 10:00:00-05:00,4.979899883270264,4.985000133514404,4.739999771118164,4.827400207519531,3441472,0.0,0.0,0.0
2026-02-11 10:15:00-05:00,4.824999809265137,4.945000171661377,4.79010009765625,4.845699787139893,2229547,0.0,0.0,0.0
2026-02-11 10:30:00-05:00,4.840000152587891,5.085000038146973,4.835000038146973,5.065000057220459,1739480,0.0,0.0,0.0
2026-02-11 10:45:00-05:00,5.068399906158447,5.110000133514404,4.96999979019165,5.019999980926514,1599677,0.0,0.0,0.0
2026-02-11 11:00:00-05:00,5.019999980926514,5.137599945068359,4.960000038146973,5.130000114440918,1616767,0.0,0.0,0.0
2026-02-11 11:15:00-05:00,5.130000114440918,5.135000228881836,4.989999771118164,4.990099906921387,1100313,0.0,0.0,0.0
2026-02-11 11:30:00-05:00,4.989999771118164,5.014999866485596,4.860099792480469,4.860099792480469,1901288,0.0,0.0,0.0
2026-02-11 11:45:00-05:00,4.864999771118164,4.880000114440918,4.789999961853027,4.807000160217285,1467518,0.0,0.0,0.0
2026-02-11 12:00:00-05:00,4.804999828338623,4.849999904632568,4.764999866485596,4.829999923706055,1311315,0.0,0.0,0.0
2026-02-11 12:15:00-05:00,4.835000038146973,4.900000095367432,4.809999942779541,4.869999885559082,996586,0.0,0.0,0.0
2026-02-11 12:30:00-05:00,4.869999885559082,4.900000095367432,4.789999961853027,4.804900169372559,1123471,0.0,0.0,0.0
2026-02-11 12:45:00-05:00,4.800000190734863,4.847300052642822,4.75,4.75,669703,0.0,0.0,0.0
2026-02-11 13:00:00-05:00,4.755000114440918,4.760000228881836,4.650000095367432,4.679999828338623,1017852,0.0,0.0,0.0
2026-02-11 13:15:00-05:00,4.699999809265137,4.760000228881836,4.675000190734863,4.724999904632568,655401,0.0,0.0,0.0
2026-02-11 13:30:00-05:00,4.724999904632568,4.744999885559082,4.690979957580566,4.715000152587891,641074,0.0,0.0,0.0
2026-02-11 13:45:00-05:00,4.710000038146973,4.779900074005127,4.650000095367432,4.775000095367432,933039,0.0,0.0,0.0
2026-02-11 14:00:00-05:00,4.779900074005127,4.862100124359131,4.724999904632568,4.855000019073486,1073162,0.0,0.0,0.0
2026-02-11 14:15:00-05:00,4.85890007019043,4.879899978637695,4.820000171661377,4.820000171661377,872850,0.0,0.0,0.0
2026-02-11 14:30:00-05:00,4.821499824523926,4.885000228881836,4.760000228881836,4.869999885559082,885648,0.0,0.0,0.0
